Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team A - Player 3,Team B - Player 1,Team B - Player 2,Team B - Player 3
Pool Play,Contender 4.5+,Pool A,4,Single game,Hokie Spikes,New England Hikers,Hokie Spikes,21,13,,,,,Cody Miller,Brooks Weeks,,Matthew Baugher,Wayne Charles,
Pool Play,Contender 4.5+,Pool B,4,Single game,Gabay/Narayan,Let's Eat,Let's Eat,18,21,,,,,Ethan Gabay,Jacob Narayan,,Matthias Rolf,Dennis Wei,
Pool Play,Contender 4.5+,Pool B,4,Single game,Happy Heffalumps,Bread Winners,Happy Heffalumps,21,15,,,,,Matt Catuccio,Michael Catuccio,,Allen Hornberger,Mike Deedy,
Pool Play,Contender 4.5+,Pool B,4,Single game,Twin Towers,Pocket Rockets,Twin Towers,21,17,,,,,Jeb Kurtz,Matthew Muthler,,Jason Davis,Shawn Champion,
Pool Play,Contender 4.5+,Pool C,4,Single game,Gauntlet,Body Shots,Body Shots,23,25,,,,,Will Eckard,Nathan Montgomery,,Jackson Biggs,John Putney,
Pool Play,Contender 4.5+,Pool C,4,Single game,Cold Cuts 🥶,FHA loners,Cold Cuts 🥶,21,17,,,,,JP Mitchell,Tim Daudelin,,Patrick Fazzio,Kyle Keenan,
Pool Play,Contender 4.5+,Pool C,4,Single game,Put It in My Hand,D1 A Squad,D1 A Squad,10,21,,,,,Jason Woo,Matthew Tiongko,,Jake Hurst,Michael Moniz,
Pool Play,Contender 4.5+,Pool D,4,Single game,icedT,Falck - Drew,icedT,21,12,,,,,Tiff Ding,Ty Fields,,Drew Ryder,Felipe Larroza,
Pool Play,Contender 4.5+,Pool D,4,Single game,Under 200,Hali Boys,Under 200,21,18,,,,,Garrett Blanchard,Logan Coffelt,,Aquila Lee,Barnabas Lee,
Pool Play,Contender 4.5+,Pool D,4,Single game,Keener’s Presidential Cabinet,Spike Ballaz,Keener’s Presidential Cabinet,21,15,,,,,Luke Popadiuk,Kelton Raabe,,Johnny Reis,Avery Murray,
Pool Play,Contender 4.5+,Pool E,4,Single game,Shrute farms,Caniac Combo,Shrute farms,21,18,,,,,Elijah Katz,Zachary Troyer,,Ryan Lechner,Quin Houck,
Pool Play,Contender 4.5+,Pool E,4,Single game,Electric Sense,Fried Pork,Fried Pork,18,21,,,,,Liam Keegan,Dan Burkert,,Ryan Park,Lucas Hope,
Pool Play,Contender 4.5+,Pool E,4,Single game,The Boys,Wacky,Wacky,17,21,,,,,Nat Gillespie,Steven Pisano,,Jesse Showalter,Jared Yoder,
Pool Play,Contender 4.5+,Pool F,4,Single game,55 BURGERS 55 FRIES 55 TACOS 55 PIES,2 Blue 2 Fog,55 BURGERS 55 FRIES 55 TACOS 55 PIES,21,17,,,,,Ian Lane,Nic Albornoz,,Teo Horiuchi,Robert Griffith,
Pool Play,Contender 4.5+,Pool F,4,Single game,Buchanan/Wallace,Home Field Advantage,Buchanan/Wallace,24,22,,,,,Carson Wallace,Aidan Buchanan,,Sidney Mathues,Riley Nassour,
Pool Play,Contender 4.5+,Pool F,4,Single game,"Slam squad ",Lunchtime Hustlers,"Slam squad ",21,13,,,,,"Chris  Brubaker ",Nathan Witmer,,Robert Kang,Edmond Niu,
Pool Play,Contender 4.5+,Pool G,4,Single game,Wild Westchester Sharpshooters,Balloon Knots,Wild Westchester Sharpshooters,21,17,,,,,Maxwell Riseman,Ethan Ferland,,Garrison Eaby,Landon Lewicki,
Pool Play,Contender 4.5+,Pool G,4,Single game,Contender? Hardly know her,Spikeburgh,Contender? Hardly know her,21,14,,,,,Henry Switz,Patrick Ffrench,,Riley Savastano,Alexander Tuller,
Pool Play,Contender 4.5+,Pool G,4,Single game,peanut,Jesus is King,peanut,21,18,,,,,Sho M,Michael Ramsey,,Denver Leaman,Denver Leaman,
Pool Play,Contender 4.5+,Pool H,4,Single game,Old Hope,Cooked,Cooked,19,21,,,,,Sam Diani,Mitchell Whelan,,Joey Battle,Drew Weaver,
Pool Play,Contender 4.5+,Pool H,4,Single game,The Golden Horde,Falcon Filet,The Golden Horde,21,18,,,,,Pierre-André Gaumond,Osama Khan,,Noah Yost,AJ Yoon,
Pool Play,Contender 4.5+,Pool H,4,Single game,Gimme Dat,Thunder Buddies,Thunder Buddies,12,21,,,,,Ben Ragozzine,Matt Lacadie,,Ian Lah,Jeremy Schneider,
Pool Play,Contender 4.5+,Pool I,4,Single game,Lunge Damage,TRP VT B3,TRP VT B3,21,23,,,,,Justin Wang,Philip Cremer,,Drew Keely,ian macdonald,
Pool Play,Contender 4.5+,Pool I,4,Single game,Ligma Lemons,Harold and Kumar,Ligma Lemons,21,15,,,,,Brandon Timonere,Ant Terrigno,,Jerry Hao,Arjun Venigalla,
Pool Play,Contender 4.5+,Pool I,4,Single game,W'S ONLY,American Gorilla,W'S ONLY,21,13,,,,,Jaden Weber,Conrad Wagler,,Brandon Henni,Thomas Gammer,
Pool Play,Contender 4.5+,Pool J,4,Single game,Low Blows,My 600lbs Life,Low Blows,21,15,,,,,Kevin Chen,Jonathan Yuan,,Vince Vo,David Nara,
Pool Play,Contender 4.5+,Pool J,4,Single game,Fresh Cuts,Chaos Wizards,Fresh Cuts,21,14,,,,,Mike Hamilton,Ethan Westfall,,Troy Hernandez,Steven Graziano,
Pool Play,Contender 4.5+,Pool J,4,Single game,Poo no Pee,Ball Fondlers,Poo no Pee,21,19,,,,,Brandon Fung,rubin chang,,Daniil Tuder,Yibin Han,
Pool Play,Contender 4.5+,Pool A,5,Single game,elo hell,Tidal Wave,elo hell,24,22,,,,,Rishab Jain,Jared Dean Katz,,Jasper Chapman,DaRyan Hoover,
Pool Play,Contender 4.5+,Pool A,5,Single game,Kleenex Box,New England Hikers,Kleenex Box,21,10,,,,,Grant Yoder,Thomas Troyer,,Matthew Baugher,Wayne Charles,
Pool Play,Contender 4.5+,Pool A,5,Single game,Z&B,Hokie Spikes,Hokie Spikes,11,21,,,,,Benjamin Gardiner,Zachary Amendola,,Cody Miller,Brooks Weeks,
Pool Play,Contender 4.5+,Pool B,5,Single game,Gabay/Narayan,Happy Heffalumps,Happy Heffalumps,17,21,,,,,Ethan Gabay,Jacob Narayan,,Matt Catuccio,Michael Catuccio,
Pool Play,Contender 4.5+,Pool B,5,Single game,Let's Eat,Pocket Rockets,Let's Eat,21,4,,,,,Matthias Rolf,Dennis Wei,,Jason Davis,Shawn Champion,
Pool Play,Contender 4.5+,Pool B,5,Single game,Bread Winners,Twin Towers,Twin Towers,15,21,,,,,Allen Hornberger,Mike Deedy,,Jeb Kurtz,Matthew Muthler,
Pool Play,Contender 4.5+,Pool C,5,Single game,Gauntlet,Cold Cuts 🥶,Gauntlet,21,17,,,,,Will Eckard,Nathan Montgomery,,JP Mitchell,Tim Daudelin,
Pool Play,Contender 4.5+,Pool C,5,Single game,Body Shots,D1 A Squad,D1 A Squad,17,21,,,,,Jackson Biggs,John Putney,,Jake Hurst,Michael Moniz,
Pool Play,Contender 4.5+,Pool C,5,Single game,FHA loners,Put It in My Hand,Put It in My Hand,17,21,,,,,Patrick Fazzio,Kyle Keenan,,Jason Woo,Matthew Tiongko,
Pool Play,Contender 4.5+,Pool D,5,Single game,icedT,Under 200,Under 200,14,21,,,,,Tiff Ding,Ty Fields,,Garrett Blanchard,Logan Coffelt,
Pool Play,Contender 4.5+,Pool D,5,Single game,Falck - Drew,Spike Ballaz,Falck - Drew,21,15,,,,,Drew Ryder,Felipe Larroza,,Johnny Reis,Avery Murray,
Pool Play,Contender 4.5+,Pool D,5,Single game,Hali Boys,Keener’s Presidential Cabinet,Keener’s Presidential Cabinet,16,21,,,,,Aquila Lee,Barnabas Lee,,Luke Popadiuk,Kelton Raabe,
Pool Play,Contender 4.5+,Pool E,5,Single game,Shrute farms,Electric Sense,Shrute farms,21,17,,,,,Elijah Katz,Zachary Troyer,,Liam Keegan,Dan Burkert,
Pool Play,Contender 4.5+,Pool E,5,Single game,Caniac Combo,Wacky,Caniac Combo,25,24,,,,,Ryan Lechner,Quin Houck,,Jesse Showalter,Jared Yoder,
Pool Play,Contender 4.5+,Pool E,5,Single game,Fried Pork,The Boys,Fried Pork,21,9,,,,,Ryan Park,Lucas Hope,,Nat Gillespie,Steven Pisano,
Pool Play,Contender 4.5+,Pool F,5,Single game,55 BURGERS 55 FRIES 55 TACOS 55 PIES,Buchanan/Wallace,55 BURGERS 55 FRIES 55 TACOS 55 PIES,21,15,,,,,Ian Lane,Nic Albornoz,,Carson Wallace,Aidan Buchanan,
Pool Play,Contender 4.5+,Pool F,5,Single game,2 Blue 2 Fog,Lunchtime Hustlers,2 Blue 2 Fog,21,16,,,,,Teo Horiuchi,Robert Griffith,,Robert Kang,Edmond Niu,
Pool Play,Contender 4.5+,Pool F,5,Single game,Home Field Advantage,"Slam squad ",Home Field Advantage,21,14,,,,,Sidney Mathues,Riley Nassour,,"Chris  Brubaker ",Nathan Witmer,
Pool Play,Contender 4.5+,Pool G,5,Single game,Wild Westchester Sharpshooters,Contender? Hardly know her,Wild Westchester Sharpshooters,21,16,,,,,Maxwell Riseman,Ethan Ferland,,Henry Switz,Patrick Ffrench,
Pool Play,Contender 4.5+,Pool G,5,Single game,Balloon Knots,Jesus is King,Balloon Knots,21,17,,,,,Garrison Eaby,Landon Lewicki,,Denver Leaman,Denver Leaman,
Pool Play,Contender 4.5+,Pool G,5,Single game,Spikeburgh,peanut,Spikeburgh,21,11,,,,,Riley Savastano,Alexander Tuller,,Sho M,Michael Ramsey,
Pool Play,Contender 4.5+,Pool H,5,Single game,Old Hope,The Golden Horde,Old Hope,21,14,,,,,Sam Diani,Mitchell Whelan,,Pierre-André Gaumond,Osama Khan,
Pool Play,Contender 4.5+,Pool H,5,Single game,Cooked,Thunder Buddies,Cooked,21,18,,,,,Joey Battle,Drew Weaver,,Ian Lah,Jeremy Schneider,
Pool Play,Contender 4.5+,Pool H,5,Single game,Falcon Filet,Gimme Dat,Gimme Dat,9,21,,,,,Noah Yost,AJ Yoon,,Ben Ragozzine,Matt Lacadie,
Pool Play,Contender 4.5+,Pool I,5,Single game,Lunge Damage,Ligma Lemons,Ligma Lemons,18,21,,,,,Justin Wang,Philip Cremer,,Brandon Timonere,Ant Terrigno,
Pool Play,Contender 4.5+,Pool I,5,Single game,TRP VT B3,American Gorilla,TRP VT B3,21,15,,,,,Drew Keely,ian macdonald,,Brandon Henni,Thomas Gammer,
Pool Play,Contender 4.5+,Pool I,5,Single game,Harold and Kumar,W'S ONLY,W'S ONLY,16,21,,,,,Jerry Hao,Arjun Venigalla,,Jaden Weber,Conrad Wagler,
Pool Play,Contender 4.5+,Pool J,5,Single game,Low Blows,Fresh Cuts,Fresh Cuts,19,21,,,,,Kevin Chen,Jonathan Yuan,,Mike Hamilton,Ethan Westfall,
Pool Play,Contender 4.5+,Pool J,5,Single game,My 600lbs Life,Ball Fondlers,My 600lbs Life,21,13,,,,,Vince Vo,David Nara,,Daniil Tuder,Yibin Han,
Pool Play,Contender 4.5+,Pool J,5,Single game,Chaos Wizards,Poo no Pee,Poo no Pee,16,21,,,,,Troy Hernandez,Steven Graziano,,Brandon Fung,rubin chang,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,Let's Eat,Caniac Combo,Let's Eat,21,10,21,11,,,Matthias Rolf,Dennis Wei,,Ryan Lechner,Quin Houck,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,Wild Westchester Sharpshooters,Spikeburgh,Wild Westchester Sharpshooters,21,13,21,16,,,Maxwell Riseman,Ethan Ferland,,Riley Savastano,Alexander Tuller,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,W'S ONLY,Poo no Pee,W'S ONLY,21,15,21,13,,,Jaden Weber,Conrad Wagler,,Brandon Fung,rubin chang,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,Fried Pork,The Golden Horde,Fried Pork,21,17,21,15,,,Ryan Park,Lucas Hope,,Pierre-André Gaumond,Osama Khan,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,Fresh Cuts,Falck - Drew,Falck - Drew,19,21,16,21,,,Mike Hamilton,Ethan Westfall,,Drew Ryder,Felipe Larroza,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,elo hell,TRP VT B3,elo hell,27,25,19,21,21,18,Rishab Jain,Jared Dean Katz,,Drew Keely,ian macdonald,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,Under 200,icedT,Under 200,21,15,23,21,,,Garrett Blanchard,Logan Coffelt,,Tiff Ding,Ty Fields,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,Cooked,"Slam squad ","Slam squad ",27,29,24,22,15,21,Joey Battle,Drew Weaver,,"Chris  Brubaker ",Nathan Witmer,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,Old Hope,Cold Cuts 🥶,Old Hope,19,21,25,23,21,15,Sam Diani,Mitchell Whelan,,JP Mitchell,Tim Daudelin,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,Low Blows,Gabay/Narayan,Low Blows,21,18,21,15,,,Kevin Chen,Jonathan Yuan,,Ethan Gabay,Jacob Narayan,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,Contender? Hardly know her,Buchanan/Wallace,Contender? Hardly know her,21,17,34,32,,,Henry Switz,Patrick Ffrench,,Carson Wallace,Aidan Buchanan,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,Happy Heffalumps,D1 A Squad,D1 A Squad,20,22,19,21,,,Matt Catuccio,Michael Catuccio,,Jake Hurst,Michael Moniz,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,Body Shots,Hokie Spikes,Body Shots,21,18,21,16,,,Jackson Biggs,John Putney,,Cody Miller,Brooks Weeks,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,Home Field Advantage,Ligma Lemons,Home Field Advantage,21,14,17,21,21,16,Sidney Mathues,Riley Nassour,,Brandon Timonere,Ant Terrigno,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,Gauntlet,Kleenex Box,Gauntlet,21,19,18,21,21,16,Will Eckard,Nathan Montgomery,,Grant Yoder,Thomas Troyer,
Bracket Play,Contender 4.5+,Bracket A,Round of 32,Best of 3,Shrute farms,55 BURGERS 55 FRIES 55 TACOS 55 PIES,Shrute farms,21,16,21,17,,,Elijah Katz,Zachary Troyer,,Ian Lane,Nic Albornoz,
Bracket Play,Contender 4.5+,Bracket A,Round of 16,Best of 3,Let's Eat,Shrute farms,Let's Eat,20,22,21,15,21,19,Matthias Rolf,Dennis Wei,,Elijah Katz,Zachary Troyer,
Bracket Play,Contender 4.5+,Bracket A,Round of 16,Best of 3,Wild Westchester Sharpshooters,Gauntlet,Wild Westchester Sharpshooters,21,14,24,22,,,Maxwell Riseman,Ethan Ferland,,Will Eckard,Nathan Montgomery,
Bracket Play,Contender 4.5+,Bracket A,Round of 16,Best of 3,W'S ONLY,Home Field Advantage,W'S ONLY,21,17,21,16,,,Jaden Weber,Conrad Wagler,,Sidney Mathues,Riley Nassour,
Bracket Play,Contender 4.5+,Bracket A,Round of 16,Best of 3,Fried Pork,Body Shots,Fried Pork,16,21,23,21,21,17,Ryan Park,Lucas Hope,,Jackson Biggs,John Putney,
Bracket Play,Contender 4.5+,Bracket A,Round of 16,Best of 3,Falck - Drew,D1 A Squad,Falck - Drew,21,17,21,19,,,Drew Ryder,Felipe Larroza,,Jake Hurst,Michael Moniz,
Bracket Play,Contender 4.5+,Bracket A,Round of 16,Best of 3,elo hell,Contender? Hardly know her,elo hell,21,18,21,19,,,Rishab Jain,Jared Dean Katz,,Henry Switz,Patrick Ffrench,
Bracket Play,Contender 4.5+,Bracket A,Round of 16,Best of 3,Under 200,Low Blows,Low Blows,16,21,19,21,,,Garrett Blanchard,Logan Coffelt,,Kevin Chen,Jonathan Yuan,
Bracket Play,Contender 4.5+,Bracket A,Round of 16,Best of 3,"Slam squad ",Old Hope,Old Hope,19,21,21,18,16,21,"Chris  Brubaker ",Nathan Witmer,,Sam Diani,Mitchell Whelan,
Bracket Play,Contender 4.5+,Bracket A,P17: Round of 16,Single game,Kleenex Box,Spikeburgh,Spikeburgh,0,1,,,,,Grant Yoder,Thomas Troyer,,Riley Savastano,Alexander Tuller,
Bracket Play,Contender 4.5+,Bracket A,P17: Round of 16,Single game,Ligma Lemons,Poo no Pee,Ligma Lemons,1,0,,,,,Brandon Timonere,Ant Terrigno,,Brandon Fung,rubin chang,
Bracket Play,Contender 4.5+,Bracket A,P17: Round of 16,Single game,Gabay/Narayan,icedT,icedT,0,1,,,,,Ethan Gabay,Jacob Narayan,,Tiff Ding,Ty Fields,
Bracket Play,Contender 4.5+,Bracket A,P17: Round of 16,Single game,Cold Cuts 🥶,Cooked,Cold Cuts 🥶,21,11,,,,,JP Mitchell,Tim Daudelin,,Joey Battle,Drew Weaver,
Bracket Play,Contender 4.5+,Bracket A,Quarter-final,Best of 3,Let's Eat,Old Hope,Let's Eat,21,10,21,16,,,Matthias Rolf,Dennis Wei,,Sam Diani,Mitchell Whelan,
Bracket Play,Contender 4.5+,Bracket A,Quarter-final,Best of 3,Wild Westchester Sharpshooters,Low Blows,Low Blows,17,21,26,24,12,21,Maxwell Riseman,Ethan Ferland,,Kevin Chen,Jonathan Yuan,
Bracket Play,Contender 4.5+,Bracket A,Quarter-final,Best of 3,W'S ONLY,elo hell,W'S ONLY,21,18,21,19,,,Jaden Weber,Conrad Wagler,,Rishab Jain,Jared Dean Katz,
Bracket Play,Contender 4.5+,Bracket A,Quarter-final,Best of 3,Fried Pork,Falck - Drew,Fried Pork,18,21,21,13,23,21,Ryan Park,Lucas Hope,,Drew Ryder,Felipe Larroza,
Bracket Play,Contender 4.5+,Bracket A,Semi-final,Best of 3,Let's Eat,Fried Pork,Let's Eat,20,22,21,15,29,27,Matthias Rolf,Dennis Wei,,Ryan Park,Lucas Hope,
Bracket Play,Contender 4.5+,Bracket A,Semi-final,Best of 3,Low Blows,W'S ONLY,Low Blows,21,15,21,13,,,Kevin Chen,Jonathan Yuan,,Jaden Weber,Conrad Wagler,
Bracket Play,Contender 4.5+,Bracket A,P5: Semi-final,Best of 3,Falck - Drew,Old Hope,Old Hope,18,21,16,21,,,Drew Ryder,Felipe Larroza,,Sam Diani,Mitchell Whelan,
Bracket Play,Contender 4.5+,Bracket A,P5: Semi-final,Best of 3,elo hell,Wild Westchester Sharpshooters,Wild Westchester Sharpshooters,16,21,19,21,,,Rishab Jain,Jared Dean Katz,,Maxwell Riseman,Ethan Ferland,
Bracket Play,Contender 4.5+,Bracket A,Final,Best of 3,Let's Eat,Low Blows,Let's Eat,21,15,21,15,,,Matthias Rolf,Dennis Wei,,Kevin Chen,Jonathan Yuan,
Bracket Play,Contender 4.5+,Bracket A,P3: Final,Best of 3,W'S ONLY,Fried Pork,W'S ONLY,1,0,1,0,,,Jaden Weber,Conrad Wagler,,Ryan Park,Lucas Hope,
Bracket Play,Contender 4.5+,Bracket B,Round of 32,Best of 3,Hali Boys,Lunchtime Hustlers,Hali Boys,1,0,21,19,,,Aquila Lee,Barnabas Lee,,Robert Kang,Edmond Niu,
Bracket Play,Contender 4.5+,Bracket B,Round of 32,Best of 3,Balloon Knots,FHA loners,Balloon Knots,21,14,1,0,,,Garrison Eaby,Landon Lewicki,,Patrick Fazzio,Kyle Keenan,
Bracket Play,Contender 4.5+,Bracket B,Round of 32,Best of 3,Twin Towers,Pocket Rockets,Twin Towers,21,16,21,7,,,Jeb Kurtz,Matthew Muthler,,Jason Davis,Shawn Champion,
Bracket Play,Contender 4.5+,Bracket B,Round of 32,Best of 3,Electric Sense,American Gorilla,Electric Sense,21,16,21,17,,,Liam Keegan,Dan Burkert,,Brandon Henni,Thomas Gammer,
Bracket Play,Contender 4.5+,Bracket B,Round of 32,Best of 3,Gimme Dat,Falcon Filet,Gimme Dat,21,15,21,9,,,Ben Ragozzine,Matt Lacadie,,Noah Yost,AJ Yoon,
Bracket Play,Contender 4.5+,Bracket B,Round of 32,Best of 3,Tidal Wave,Jesus is King,Tidal Wave,22,20,24,22,,,Jasper Chapman,DaRyan Hoover,,Denver Leaman,Denver Leaman,
Bracket Play,Contender 4.5+,Bracket B,Round of 32,Best of 3,Harold and Kumar,Ball Fondlers,Harold and Kumar,21,14,26,24,,,Jerry Hao,Arjun Venigalla,,Daniil Tuder,Yibin Han,
Bracket Play,Contender 4.5+,Bracket B,Round of 32,Best of 3,Bread Winners,Spike Ballaz,Bread Winners,0,-2,0,-2,,,Allen Hornberger,Mike Deedy,,Johnny Reis,Avery Murray,
Bracket Play,Contender 4.5+,Bracket B,Round of 32,Best of 3,Wacky,Put It in My Hand,Wacky,21,9,21,9,,,Jesse Showalter,Jared Yoder,,Jason Woo,Matthew Tiongko,
Bracket Play,Contender 4.5+,Bracket B,Round of 32,Best of 3,New England Hikers,The Boys,The Boys,10,21,21,17,15,21,Matthew Baugher,Wayne Charles,,Nat Gillespie,Steven Pisano,
Bracket Play,Contender 4.5+,Bracket B,Round of 32,Best of 3,2 Blue 2 Fog,peanut,peanut,18,21,19,21,,,Teo Horiuchi,Robert Griffith,,Sho M,Michael Ramsey,
Bracket Play,Contender 4.5+,Bracket B,Round of 32,Best of 3,Z&B,Chaos Wizards,Z&B,31,29,21,16,,,Benjamin Gardiner,Zachary Amendola,,Troy Hernandez,Steven Graziano,
Bracket Play,Contender 4.5+,Bracket B,Round of 16,Best of 3,Lunge Damage,Z&B,Lunge Damage,21,16,21,13,,,Justin Wang,Philip Cremer,,Benjamin Gardiner,Zachary Amendola,
Bracket Play,Contender 4.5+,Bracket B,Round of 16,Best of 3,Thunder Buddies,peanut,peanut,1,0,0,1,0,1,Ian Lah,Jeremy Schneider,,Sho M,Michael Ramsey,
Bracket Play,Contender 4.5+,Bracket B,Round of 16,Best of 3,My 600lbs Life,The Boys,My 600lbs Life,21,17,21,10,,,Vince Vo,David Nara,,Nat Gillespie,Steven Pisano,
Bracket Play,Contender 4.5+,Bracket B,Round of 16,Best of 3,Keener’s Presidential Cabinet,Wacky,Wacky,16,21,18,21,,,Luke Popadiuk,Kelton Raabe,,Jesse Showalter,Jared Yoder,
Bracket Play,Contender 4.5+,Bracket B,Round of 16,Best of 3,Hali Boys,Bread Winners,Hali Boys,21,10,21,18,,,Aquila Lee,Barnabas Lee,,Allen Hornberger,Mike Deedy,
Bracket Play,Contender 4.5+,Bracket B,Round of 16,Best of 3,Balloon Knots,Harold and Kumar,Harold and Kumar,0,1,0,1,,,Garrison Eaby,Landon Lewicki,,Jerry Hao,Arjun Venigalla,
Bracket Play,Contender 4.5+,Bracket B,Round of 16,Best of 3,Twin Towers,Tidal Wave,Twin Towers,21,19,21,13,,,Jeb Kurtz,Matthew Muthler,,Jasper Chapman,DaRyan Hoover,
Bracket Play,Contender 4.5+,Bracket B,Round of 16,Best of 3,Electric Sense,Gimme Dat,Gimme Dat,18,21,19,21,,,Liam Keegan,Dan Burkert,,Ben Ragozzine,Matt Lacadie,
Bracket Play,Contender 4.5+,Bracket B,Quarter-final,Best of 3,Lunge Damage,Gimme Dat,Lunge Damage,15,21,21,19,21,14,Justin Wang,Philip Cremer,,Ben Ragozzine,Matt Lacadie,
Bracket Play,Contender 4.5+,Bracket B,Quarter-final,Best of 3,peanut,Twin Towers,Twin Towers,1,0,0,1,0,1,Sho M,Michael Ramsey,,Jeb Kurtz,Matthew Muthler,
Bracket Play,Contender 4.5+,Bracket B,Quarter-final,Best of 3,My 600lbs Life,Harold and Kumar,My 600lbs Life,21,19,15,21,21,18,Vince Vo,David Nara,,Jerry Hao,Arjun Venigalla,
Bracket Play,Contender 4.5+,Bracket B,Quarter-final,Best of 3,Wacky,Hali Boys,Hali Boys,10,21,13,21,,,Jesse Showalter,Jared Yoder,,Aquila Lee,Barnabas Lee,
Bracket Play,Contender 4.5+,Bracket B,P9: Quarter-final,Single game,Electric Sense,Z&B,Electric Sense,21,17,,,,,Liam Keegan,Dan Burkert,,Benjamin Gardiner,Zachary Amendola,
Bracket Play,Contender 4.5+,Bracket B,P9: Quarter-final,Single game,Bread Winners,Keener’s Presidential Cabinet,Keener’s Presidential Cabinet,0,1,,,,,Allen Hornberger,Mike Deedy,,Luke Popadiuk,Kelton Raabe,
Bracket Play,Contender 4.5+,Bracket B,Semi-final,Best of 3,Lunge Damage,Hali Boys,Lunge Damage,13,21,21,19,21,19,Justin Wang,Philip Cremer,,Aquila Lee,Barnabas Lee,
Bracket Play,Contender 4.5+,Bracket B,Semi-final,Best of 3,Twin Towers,My 600lbs Life,Twin Towers,21,19,21,19,,,Jeb Kurtz,Matthew Muthler,,Vince Vo,David Nara,
Bracket Play,Contender 4.5+,Bracket B,P9: Semi-final,Single game,Electric Sense,Keener’s Presidential Cabinet,Electric Sense,21,18,,,,,Liam Keegan,Dan Burkert,,Luke Popadiuk,Kelton Raabe,
Bracket Play,Contender 4.5+,Bracket B,Final,Best of 3,Lunge Damage,Twin Towers,Lunge Damage,21,8,21,14,,,Justin Wang,Philip Cremer,,Jeb Kurtz,Matthew Muthler,
Pool Play,Advanced 4.0,Pool A,1,Single game,The Untouchaballs,Shanghai Sharks - Siena,The Untouchaballs,22,20,,,,,Eric Ferrara,Kevin Farrell,,Louis Battista,Jon LeFrois,
Pool Play,Advanced 4.0,Pool A,1,Single game,Knights of the Roundnet (Siena),3 Nuts,Knights of the Roundnet (Siena),21,10,,,,,Noah Hickey,Lance Risler,,Tanner Estes,Ryan Taylor,
Pool Play,Advanced 4.0,Pool B,1,Single game,Golden Dragons,5am Homies,5am Homies,9,21,,,,,Anthony Gonella,Andrew Warren,,Jason Ziobro,Alex Heidemann,
Pool Play,Advanced 4.0,Pool B,1,Single game,Front Pocket,MBR Hope,Front Pocket,21,12,,,,,James Halpin,Michael Tracey,,Jason Montgomery,Christopher Montgomery,
Pool Play,Advanced 4.0,Pool C,1,Single game,More Chune,Dongers,Dongers,9,21,,,,,michael koch,Dorian Klodnicki,,Matthew King,Jadon Fisher,
Pool Play,Advanced 4.0,Pool C,1,Single game,Low Expectations,Block Party,Low Expectations,21,11,,,,,Hayden Armstrong,Samuel Snyder,,Joshua Aguilar,Frederik Hardervig,
Pool Play,Advanced 4.0,Pool D,1,Single game,Spikebool,Pulchritudinous Callipygians,Pulchritudinous Callipygians,14,21,,,,,Will Janusz,Luka Eaton,,Nate Kunz,Collin Wickramaratna,
Pool Play,Advanced 4.0,Pool D,1,Single game,RitalinLover_02,Spikological Warfare,Spikological Warfare,14,21,,,,,Brock Lodato,Eric Liberczuk,,Nicholas Engel,Matthew Siegrist,
Pool Play,Advanced 4.0,Pool E,1,Single game,Electric cake,Pickleball Plattinum,Pickleball Plattinum,19,21,,,,,Franklin Stauffer,Daniel Stauffer,,Matthew Lawrenz,Dylan Platt,
Pool Play,Advanced 4.0,Pool E,1,Single game,Elegant Aces - Siena,Drexel Digs,Drexel Digs,21,23,,,,,Andy Martin,Kevin Donnelly,,Tyr Zong,Joby O’Brien,
Pool Play,Advanced 4.0,Pool A,2,Single game,The Untouchaballs,3 Nuts,The Untouchaballs,21,18,,,,,Eric Ferrara,Kevin Farrell,,Tanner Estes,Ryan Taylor,
Pool Play,Advanced 4.0,Pool A,2,Single game,Receive These Balls,Shanghai Sharks - Siena,Receive These Balls,21,13,,,,,Kadin Cochran,Jared Gilbert,,Louis Battista,Jon LeFrois,
